Country,Name,Date,Lon,Lat,Movement_value,Population density,Unemployment rate,GDP per capita,Aged 65 or older and Aged 17 or younger,Urbanization rate,Poverty rate,"Number of Hopital per 10,000",Vaccination rate,Stringency index,Cases,Cases (no incubation)
Vietnam,Dak Lak,2021/7/29,108.2069876,12.82458823,36432,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.056810956,79.17,32,44
Vietnam,Dak Lak,2021/7/30,108.2069876,12.82458823,37545,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.060935508,79.17,17,8
Vietnam,Dak Lak,2021/7/31,108.2069876,12.82458823,36137,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.063734912,79.17,0,32
Vietnam,Dak Lak,2021/8/1,108.2069876,12.82458823,34212,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.06590623,79.17,41,15
Vietnam,Dak Lak,2021/8/2,108.2069876,12.82458823,39882,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.071494743,79.17,3,14
Vietnam,Dak Lak,2021/8/3,108.2069876,12.82458823,39988,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.074911795,79.17,55,29
Vietnam,Dak Lak,2021/8/4,108.2069876,12.82458823,41953,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.077598397,79.17,0,15
Vietnam,Dak Lak,2021/8/5,108.2069876,12.82458823,41073,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.082815218,79.17,30,32
Vietnam,Dak Lak,2021/8/6,108.2069876,12.82458823,42157,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.087614456,79.17,7,17
Vietnam,Dak Lak,2021/8/7,108.2069876,12.82458823,41860,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.091398649,79.17,26,0
Vietnam,Dak Lak,2021/8/8,108.2069876,12.82458823,39374,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.096629915,79.17,0,41
Vietnam,Dak Lak,2021/8/9,108.2069876,12.82458823,45708,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.102606661,79.17,11,3
Vietnam,Dak Lak,2021/8/10,108.2069876,12.82458823,45685,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.116519716,79.17,24,55
Vietnam,Dak Lak,2021/8/11,108.2069876,12.82458823,45980,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.124296252,79.17,5,0
Vietnam,Dak Lak,2021/8/12,108.2069876,12.82458823,44736,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.136189285,79.17,0,30
Vietnam,Dak Lak,2021/8/13,108.2069876,12.82458823,45454,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.141494971,79.17,56,7
Vietnam,Dak Lak,2021/8/14,108.2069876,12.82458823,43378,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.148286697,79.17,32,26
Vietnam,Dak Lak,2021/8/15,108.2069876,12.82458823,52735,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.150677229,79.17,12,0
Vietnam,Dak Lak,2021/8/16,108.2069876,12.82458823,60475,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.156891148,79.17,128,11
Vietnam,Dak Lak,2021/8/17,108.2069876,12.82458823,59673,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.159431836,72.69,21,24
Vietnam,Dak Lak,2021/8/18,108.2069876,12.82458823,58825,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.163578886,72.69,40,5
Vietnam,Dak Lak,2021/8/19,108.2069876,12.82458823,57067,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.167520407,72.69,10,0
Vietnam,Dak Lak,2021/8/20,108.2069876,12.82458823,56117,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.169456597,72.69,63,56
Vietnam,Dak Lak,2021/8/21,108.2069876,12.82458823,53780,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.175325092,72.69,60,32
Vietnam,Dak Lak,2021/8/22,108.2069876,12.82458823,49231,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.178393485,72.69,52,12
Vietnam,Dak Lak,2021/8/23,108.2069876,12.82458823,55844,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.181298643,72.69,24,128
Vietnam,Dak Lak,2021/8/24,108.2069876,12.82458823,51420,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.185902367,72.69,17,21
Vietnam,Dak Lak,2021/8/25,108.2069876,12.82458823,52115,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.190286343,72.69,20,40
Vietnam,Dak Lak,2021/8/26,108.2069876,12.82458823,53733,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.193582066,72.69,34,10
Vietnam,Dak Lak,2021/8/27,108.2069876,12.82458823,36058,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.196747491,72.69,0,63
Vietnam,Dak Lak,2021/8/28,108.2069876,12.82458823,32861,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.19962375,72.69,73,60
Vietnam,Dak Lak,2021/8/29,108.2069876,12.82458823,30363,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.202494832,72.69,0,52
Vietnam,Dak Lak,2021/8/30,108.2069876,12.82458823,35464,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.205126512,72.69,79,24
Vietnam,Dak Lak,2021/8/31,108.2069876,12.82458823,35062,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.207629702,72.69,0,17
Vietnam,Dak Lak,2021/9/1,108.2069876,12.82458823,36782,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.211039902,72.69,24,20
Vietnam,Dak Lak,2021/9/2,108.2069876,12.82458823,32384,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.214010492,72.69,61,34
Vietnam,Dak Lak,2021/9/3,108.2069876,12.82458823,32404,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.216217232,72.69,26,0
Vietnam,Dak Lak,2021/9/4,108.2069876,12.82458823,20982,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.220315319,72.69,18,73
Vietnam,Dak Lak,2021/9/5,108.2069876,12.82458823,30840,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.226139752,72.69,12,0
Vietnam,Dak Lak,2021/9/6,108.2069876,12.82458823,36567,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.232956381,72.69,28,79
Vietnam,Dak Lak,2021/9/7,108.2069876,12.82458823,35543,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.242225809,72.69,10,0
Vietnam,Dak Lak,2021/9/8,108.2069876,12.82458823,37692,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.254587485,72.69,0,24
Vietnam,Dak Lak,2021/9/9,108.2069876,12.82458823,38171,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.266355716,72.69,26,61
Vietnam,Dak Lak,2021/9/10,108.2069876,12.82458823,37045,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.27849787,72.69,0,26
Vietnam,Dak Lak,2021/9/11,108.2069876,12.82458823,30000,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.289847984,72.69,91,18
Vietnam,Dak Lak,2021/9/12,108.2069876,12.82458823,39316,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.300808848,72.69,0,12
Vietnam,Dak Lak,2021/9/13,108.2069876,12.82458823,47183,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.311787156,72.69,113,28
Vietnam,Dak Lak,2021/9/14,108.2069876,12.82458823,51495,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.321094216,72.69,10,10
Vietnam,Dak Lak,2021/9/15,108.2069876,12.82458823,51200,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.331795635,72.69,0,0
Vietnam,Dak Lak,2021/9/16,108.2069876,12.82458823,49975,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.339090944,72.69,25,26
Vietnam,Dak Lak,2021/9/17,108.2069876,12.82458823,50321,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.344728246,72.69,33,0
Vietnam,Dak Lak,2021/9/18,108.2069876,12.82458823,47775,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.3502747,72.69,9,91
Vietnam,Dak Lak,2021/9/19,108.2069876,12.82458823,37601,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.354983491,72.69,49,0
Vietnam,Dak Lak,2021/9/20,108.2069876,12.82458823,53379,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.360306396,72.69,0,113
Vietnam,Dak Lak,2021/9/21,108.2069876,12.82458823,53738,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.366512835,72.69,14,10
Vietnam,Dak Lak,2021/9/22,108.2069876,12.82458823,53807,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.371410338,72.69,15,0
Vietnam,Dak Lak,2021/9/23,108.2069876,12.82458823,42851,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.377999236,72.69,64,25
Vietnam,Dak Lak,2021/9/24,108.2069876,12.82458823,51060,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.386108436,72.69,0,33
Vietnam,Dak Lak,2021/9/25,108.2069876,12.82458823,53769,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.394162775,72.69,59,9
Vietnam,Dak Lak,2021/9/26,108.2069876,12.82458823,55931,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.403054686,72.69,17,49
Vietnam,Dak Lak,2021/9/27,108.2069876,12.82458823,59054,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.411913033,72.69,0,0
Vietnam,Dak Lak,2021/9/28,108.2069876,12.82458823,58272,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.422782413,67.13,8,14
Vietnam,Dak Lak,2021/9/29,108.2069876,12.82458823,58888,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.433180417,67.13,58,15
Vietnam,Dak Lak,2021/9/30,108.2069876,12.82458823,59384,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.440607986,67.13,36,64
Vietnam,Dak Lak,2021/10/1,108.2069876,12.82458823,58609,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.448525309,67.13,0,0
Vietnam,Dak Lak,2021/10/2,108.2069876,12.82458823,57526,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.458583941,67.13,85,59
Vietnam,Dak Lak,2021/10/3,108.2069876,12.82458823,57664,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.467400712,67.13,0,17
Vietnam,Dak Lak,2021/10/4,108.2069876,12.82458823,61977,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.482537433,67.13,119,0
Vietnam,Dak Lak,2021/10/5,108.2069876,12.82458823,57587,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.494716848,64.35,0,8
Vietnam,Dak Lak,2021/10/6,108.2069876,12.82458823,51433,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.506016458,64.35,113,58
Vietnam,Dak Lak,2021/10/7,108.2069876,12.82458823,51975,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.794203767,64.35,44,36
Vietnam,Dak Lak,2021/10/8,108.2069876,12.82458823,52350,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.533890122,64.35,0,0
Vietnam,Dak Lak,2021/10/9,108.2069876,12.82458823,56756,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.824842681,64.35,84,85
Vietnam,Dak Lak,2021/10/10,108.2069876,12.82458823,54254,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.557636677,64.35,22,0
Vietnam,Dak Lak,2021/10/11,108.2069876,12.82458823,60418,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.567391905,64.35,46,119
Vietnam,Dak Lak,2021/10/12,108.2069876,12.82458823,57861,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.57870937,64.35,0,0
Vietnam,Dak Lak,2021/10/13,108.2069876,12.82458823,55893,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.590280752,64.35,77,113
Vietnam,Dak Lak,2021/10/14,108.2069876,12.82458823,54591,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.606164967,64.35,0,44
Vietnam,Dak Lak,2021/10/15,108.2069876,12.82458823,60397,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.88534385,64.35,266,0
Vietnam,Dak Lak,2021/10/16,108.2069876,12.82458823,50859,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.636129427,64.35,0,84
Vietnam,Dak Lak,2021/10/17,108.2069876,12.82458823,47117,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.651685879,64.35,193,22
Vietnam,Dak Lak,2021/10/18,108.2069876,12.82458823,64290,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.667695029,64.35,33,46
Vietnam,Dak Lak,2021/10/19,108.2069876,12.82458823,65914,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.689177456,64.35,162,0
Vietnam,Dak Lak,2021/10/20,108.2069876,12.82458823,69763,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.706912695,64.35,254,77
Vietnam,Dak Lak,2021/10/21,108.2069876,12.82458823,65424,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.978238036,64.35,80,0
Vietnam,Dak Lak,2021/10/22,108.2069876,12.82458823,61304,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.73854793,64.35,90,266
Vietnam,Dak Lak,2021/10/23,108.2069876,12.82458823,60661,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.749233333,64.35,146,0
Vietnam,Dak Lak,2021/10/24,108.2069876,12.82458823,52259,145,1.93,1676.98,33.25,24.72,7.8,1.39,1.017858256,64.35,157,193
Vietnam,Dak Lak,2021/10/25,108.2069876,12.82458823,55312,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.769996755,67.13,164,33
Vietnam,Dak Lak,2021/10/26,108.2069876,12.82458823,53367,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.780480562,67.13,80,162
Vietnam,Dak Lak,2021/10/27,108.2069876,12.82458823,38181,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.792549158,68.98,98,254
Vietnam,Dak Lak,2021/10/28,108.2069876,12.82458823,54781,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.810987797,68.98,210,80
Vietnam,Dak Lak,2021/10/29,108.2069876,12.82458823,55099,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.827303701,68.98,135,90
Vietnam,Dak Lak,2021/10/30,108.2069876,12.82458823,52825,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.836003294,68.98,73,146
Vietnam,Dak Lak,2021/10/31,108.2069876,12.82458823,48369,145,1.93,1676.98,33.25,24.72,7.8,1.39,0.841699894,68.98,151,157
Vietnam,Dak Nong,2021/6/1,107.6886396,12.22799878,23266,98,0.97,1923.21,35.44,15.28,9,1.28,0.02556715,77.31,0,0
Vietnam,Dak Nong,2021/6/2,107.6886396,12.22799878,22529,98,0.97,1923.21,35.44,15.28,9,1.28,0.011404635,77.31,0,0
Vietnam,Dak Nong,2021/6/3,107.6886396,12.22799878,22339,98,0.97,1923.21,35.44,15.28,9,1.28,0.011876647,77.31,0,0
Vietnam,Dak Nong,2021/6/4,107.6886396,12.22799878,23290,98,0.97,1923.21,35.44,15.28,9,1.28,0.012508986,77.31,0,0
Vietnam,Dak Nong,2021/6/5,107.6886396,12.22799878,21416,98,0.97,1923.21,35.44,15.28,9,1.28,0.012772982,77.31,0,0
Vietnam,Dak Nong,2021/6/6,107.6886396,12.22799878,20488,98,0.97,1923.21,35.44,15.28,9,1.28,0.012826969,77.31,0,0
Vietnam,Dak Nong,2021/6/7,107.6886396,12.22799878,21063,98,0.97,1923.21,35.44,15.28,9,1.28,0.013767388,77.31,0,0
Vietnam,Dak Nong,2021/6/8,107.6886396,12.22799878,20660,98,0.97,1923.21,35.44,15.28,9,1.28,0.013919003,77.31,0,0
Vietnam,Dak Nong,2021/6/9,107.6886396,12.22799878,21046,98,0.97,1923.21,35.44,15.28,9,1.28,0.014278891,77.31,0,0
Vietnam,Dak Nong,2021/6/10,107.6886396,12.22799878,20804,98,0.97,1923.21,35.44,15.28,9,1.28,0.014501423,77.31,0,0
Vietnam,Dak Nong,2021/6/11,107.6886396,12.22799878,21785,98,0.97,1923.21,35.44,15.28,9,1.28,0.014852517,77.31,0,0
Vietnam,Dak Nong,2021/6/12,107.6886396,12.22799878,18590,98,0.97,1923.21,35.44,15.28,9,1.28,0.014939821,77.31,0,0
Vietnam,Dak Nong,2021/6/13,107.6886396,12.22799878,20464,98,0.97,1923.21,35.44,15.28,9,1.28,0.015392899,77.31,0,0
Vietnam,Dak Nong,2021/6/14,107.6886396,12.22799878,23261,98,0.97,1923.21,35.44,15.28,9,1.28,0.015951034,77.31,0,0
Vietnam,Dak Nong,2021/6/15,107.6886396,12.22799878,22287,98,0.97,1923.21,35.44,15.28,9,1.28,0.016931333,77.31,0,0
Vietnam,Dak Nong,2021/6/16,107.6886396,12.22799878,22086,98,0.97,1923.21,35.44,15.28,9,1.28,0.018217822,77.31,0,0
Vietnam,Dak Nong,2021/6/17,107.6886396,12.22799878,21938,98,0.97,1923.21,35.44,15.28,9,1.28,0.020454982,77.31,0,0
Vietnam,Dak Nong,2021/6/18,107.6886396,12.22799878,22470,98,0.97,1923.21,35.44,15.28,9,1.28,0.02294268,77.31,0,0
Vietnam,Dak Nong,2021/6/19,107.6886396,12.22799878,20855,98,0.97,1923.21,35.44,15.28,9,1.28,0.024238857,77.31,0,0
Vietnam,Dak Nong,2021/6/20,107.6886396,12.22799878,20693,98,0.97,1923.21,35.44,15.28,9,1.28,0.024888825,77.31,0,0
Vietnam,Dak Nong,2021/6/21,107.6886396,12.22799878,21770,98,0.97,1923.21,35.44,15.28,9,1.28,0.042343847,77.31,0,0
Vietnam,Dak Nong,2021/6/22,107.6886396,12.22799878,21660,98,0.97,1923.21,35.44,15.28,9,1.28,0.026394015,75.46,0,0
Vietnam,Dak Nong,2021/6/23,107.6886396,12.22799878,21545,98,0.97,1923.21,35.44,15.28,9,1.28,0.026981459,75.46,0,0
Vietnam,Dak Nong,2021/6/24,107.6886396,12.22799878,22442,98,0.97,1923.21,35.44,15.28,9,1.28,0.03000093,75.46,0,0
Vietnam,Dak Nong,2021/6/25,107.6886396,12.22799878,22575,98,0.97,1923.21,35.44,15.28,9,1.28,0.031720002,75.46,0,0
Vietnam,Dak Nong,2021/6/26,107.6886396,12.22799878,21706,98,0.97,1923.21,35.44,15.28,9,1.28,0.033894391,75.46,0,0
Vietnam,Dak Nong,2021/6/27,107.6886396,12.22799878,20485,98,0.97,1923.21,35.44,15.28,9,1.28,0.034792031,75.46,0,0
Vietnam,Dak Nong,2021/6/28,107.6886396,12.22799878,22314,98,0.97,1923.21,35.44,15.28,9,1.28,0.035927213,75.46,0,0
Vietnam,Dak Nong,2021/6/29,107.6886396,12.22799878,22330,98,0.97,1923.21,35.44,15.28,9,1.28,0.036922358,75.46,0,0
Vietnam,Dak Nong,2021/6/30,107.6886396,12.22799878,21288,98,0.97,1923.21,35.44,15.28,9,1.28,0.038802496,75.46,0,0
Vietnam,Dak Nong,2021/7/1,107.6886396,12.22799878,21841,98,0.97,1923.21,35.44,15.28,9,1.28,0.039180424,75.46,0,0
Vietnam,Dak Nong,2021/7/2,107.6886396,12.22799878,22239,98,0.97,1923.21,35.44,15.28,9,1.28,0.039477111,75.46,1,0
Vietnam,Dak Nong,2021/7/3,107.6886396,12.22799878,21409,98,0.97,1923.21,35.44,15.28,9,1.28,0.039731491,75.46,0,0
Vietnam,Dak Nong,2021/7/4,107.6886396,12.22799878,20075,98,0.97,1923.21,35.44,15.28,9,1.28,0.039972382,75.46,1,0
Vietnam,Dak Nong,2021/7/5,107.6886396,12.22799878,21909,98,0.97,1923.21,35.44,15.28,9,1.28,0.040098231,75.46,1,0
Vietnam,Dak Nong,2021/7/6,107.6886396,12.22799878,21478,98,0.97,1923.21,35.44,15.28,9,1.28,0.040353998,75.46,0,0
Vietnam,Dak Nong,2021/7/7,107.6886396,12.22799878,21936,98,0.97,1923.21,35.44,15.28,9,1.28,0.040692559,79.17,0,0
Vietnam,Dak Nong,2021/7/8,107.6886396,12.22799878,22431,98,0.97,1923.21,35.44,15.28,9,1.28,0.040927245,79.17,1,0
Vietnam,Dak Nong,2021/7/9,107.6886396,12.22799878,20963,98,0.97,1923.21,35.44,15.28,9,1.28,0.041204483,79.17,1,1
Vietnam,Dak Nong,2021/7/10,107.6886396,12.22799878,19612,98,0.97,1923.21,35.44,15.28,9,1.28,0.041512655,79.17,5,0
Vietnam,Dak Nong,2021/7/11,107.6886396,12.22799878,18589,98,0.97,1923.21,35.44,15.28,9,1.28,0.041623628,79.17,1,1
Vietnam,Dak Nong,2021/7/12,107.6886396,12.22799878,20676,98,0.97,1923.21,35.44,15.28,9,1.28,0.041749858,79.17,1,1
Vietnam,Dak Nong,2021/7/13,107.6886396,12.22799878,19232,98,0.97,1923.21,35.44,15.28,9,1.28,0.041905952,79.17,1,0
Vietnam,Dak Nong,2021/7/14,107.6886396,12.22799878,18973,98,0.97,1923.21,35.44,15.28,9,1.28,0.042601473,79.17,4,0
Vietnam,Dak Nong,2021/7/15,107.6886396,12.22799878,18784,98,0.97,1923.21,35.44,15.28,9,1.28,0.043000657,79.17,2,1
Vietnam,Dak Nong,2021/7/16,107.6886396,12.22799878,19760,98,0.97,1923.21,35.44,15.28,9,1.28,0.043496586,79.17,8,1
Vietnam,Dak Nong,2021/7/17,107.6886396,12.22799878,17532,98,0.97,1923.21,35.44,15.28,9,1.28,0.043777625,79.17,4,5
Vietnam,Dak Nong,2021/7/18,107.6886396,12.22799878,13684,98,0.97,1923.21,35.44,15.28,9,1.28,0.044010359,79.17,4,1
Vietnam,Dak Nong,2021/7/19,107.6886396,12.22799878,17057,98,0.97,1923.21,35.44,15.28,9,1.28,0.044232214,79.17,6,1
Vietnam,Dak Nong,2021/7/20,107.6886396,12.22799878,17149,98,0.97,1923.21,35.44,15.28,9,1.28,0.0445541,79.17,5,1
Vietnam,Dak Nong,2021/7/21,107.6886396,12.22799878,15906,98,0.97,1923.21,35.44,15.28,9,1.28,0.044873665,79.17,1,4
Vietnam,Dak Nong,2021/7/22,107.6886396,12.22799878,15300,98,0.97,1923.21,35.44,15.28,9,1.28,0.045322819,79.17,4,2
Vietnam,Dak Nong,2021/7/23,107.6886396,12.22799878,13744,98,0.97,1923.21,35.44,15.28,9,1.28,0.046012145,79.17,4,8
Vietnam,Dak Nong,2021/7/24,107.6886396,12.22799878,11362,98,0.97,1923.21,35.44,15.28,9,1.28,0.046597566,79.17,12,4
Vietnam,Dak Nong,2021/7/25,107.6886396,12.22799878,11746,98,0.97,1923.21,35.44,15.28,9,1.28,0.047396324,79.17,2,4
Vietnam,Dak Nong,2021/7/26,107.6886396,12.22799878,13338,98,0.97,1923.21,35.44,15.28,9,1.28,0.04876424,79.17,12,6
Vietnam,Dak Nong,2021/7/27,107.6886396,12.22799878,13314,98,0.97,1923.21,35.44,15.28,9,1.28,0.051502445,79.17,16,5
Vietnam,Dak Nong,2021/7/28,107.6886396,12.22799878,12799,98,0.97,1923.21,35.44,15.28,9,1.28,0.054673479,79.17,5,1
Vietnam,Dak Nong,2021/7/29,107.6886396,12.22799878,12704,98,0.97,1923.21,35.44,15.28,9,1.28,0.056810956,79.17,7,4
Vietnam,Dak Nong,2021/7/30,107.6886396,12.22799878,12111,98,0.97,1923.21,35.44,15.28,9,1.28,0.060935508,79.17,4,4
Vietnam,Dak Nong,2021/7/31,107.6886396,12.22799878,12676,98,0.97,1923.21,35.44,15.28,9,1.28,0.063734912,79.17,7,12
Vietnam,Dak Nong,2021/8/1,107.6886396,12.22799878,11805,98,0.97,1923.21,35.44,15.28,9,1.28,0.06590623,79.17,7,2
Vietnam,Dak Nong,2021/8/2,107.6886396,12.22799878,13234,98,0.97,1923.21,35.44,15.28,9,1.28,0.071494743,79.17,14,12
Vietnam,Dak Nong,2021/8/3,107.6886396,12.22799878,12878,98,0.97,1923.21,35.44,15.28,9,1.28,0.074911795,79.17,17,16
Vietnam,Dak Nong,2021/8/4,107.6886396,12.22799878,12922,98,0.97,1923.21,35.44,15.28,9,1.28,0.077598397,79.17,0,5
Vietnam,Dak Nong,2021/8/5,107.6886396,12.22799878,12902,98,0.97,1923.21,35.44,15.28,9,1.28,0.082815218,79.17,6,7
Vietnam,Dak Nong,2021/8/6,107.6886396,12.22799878,13745,98,0.97,1923.21,35.44,15.28,9,1.28,0.087614456,79.17,16,4
Vietnam,Dak Nong,2021/8/7,107.6886396,12.22799878,14469,98,0.97,1923.21,35.44,15.28,9,1.28,0.091398649,79.17,0,7
Vietnam,Dak Nong,2021/8/8,107.6886396,12.22799878,13957,98,0.97,1923.21,35.44,15.28,9,1.28,0.096629915,79.17,13,7
Vietnam,Dak Nong,2021/8/9,107.6886396,12.22799878,16114,98,0.97,1923.21,35.44,15.28,9,1.28,0.102606661,79.17,0,14
Vietnam,Dak Nong,2021/8/10,107.6886396,12.22799878,16309,98,0.97,1923.21,35.44,15.28,9,1.28,0.116519716,79.17,0,17
Vietnam,Dak Nong,2021/8/11,107.6886396,12.22799878,16684,98,0.97,1923.21,35.44,15.28,9,1.28,0.124296252,79.17,13,0
Vietnam,Dak Nong,2021/8/12,107.6886396,12.22799878,16700,98,0.97,1923.21,35.44,15.28,9,1.28,0.136189285,79.17,0,6
Vietnam,Dak Nong,2021/8/13,107.6886396,12.22799878,16400,98,0.97,1923.21,35.44,15.28,9,1.28,0.141494971,79.17,0,16
Vietnam,Dak Nong,2021/8/14,107.6886396,12.22799878,15434,98,0.97,1923.21,35.44,15.28,9,1.28,0.148286697,79.17,0,0
Vietnam,Dak Nong,2021/8/15,107.6886396,12.22799878,14783,98,0.97,1923.21,35.44,15.28,9,1.28,0.150677229,79.17,39,13
Vietnam,Dak Nong,2021/8/16,107.6886396,12.22799878,16766,98,0.97,1923.21,35.44,15.28,9,1.28,0.156891148,79.17,7,0
Vietnam,Dak Nong,2021/8/17,107.6886396,12.22799878,16751,98,0.97,1923.21,35.44,15.28,9,1.28,0.159431836,72.69,0,0
Vietnam,Dak Nong,2021/8/18,107.6886396,12.22799878,16438,98,0.97,1923.21,35.44,15.28,9,1.28,0.163578886,72.69,5,13
Vietnam,Dak Nong,2021/8/19,107.6886396,12.22799878,16556,98,0.97,1923.21,35.44,15.28,9,1.28,0.167520407,72.69,8,0
Vietnam,Dak Nong,2021/8/20,107.6886396,12.22799878,16749,98,0.97,1923.21,35.44,15.28,9,1.28,0.169456597,72.69,0,0
Vietnam,Dak Nong,2021/8/21,107.6886396,12.22799878,15082,98,0.97,1923.21,35.44,15.28,9,1.28,0.175325092,72.69,8,0
Vietnam,Dak Nong,2021/8/22,107.6886396,12.22799878,13419,98,0.97,1923.21,35.44,15.28,9,1.28,0.178393485,72.69,2,39
Vietnam,Dak Nong,2021/8/23,107.6886396,12.22799878,15234,98,0.97,1923.21,35.44,15.28,9,1.28,0.181298643,72.69,5,7
Vietnam,Dak Nong,2021/8/24,107.6886396,12.22799878,14795,98,0.97,1923.21,35.44,15.28,9,1.28,0.185902367,72.69,4,0
Vietnam,Dak Nong,2021/8/25,107.6886396,12.22799878,14739,98,0.97,1923.21,35.44,15.28,9,1.28,0.190286343,72.69,3,5
Vietnam,Dak Nong,2021/8/26,107.6886396,12.22799878,15387,98,0.97,1923.21,35.44,15.28,9,1.28,0.193582066,72.69,4,8
Vietnam,Dak Nong,2021/8/27,107.6886396,12.22799878,15189,98,0.97,1923.21,35.44,15.28,9,1.28,0.196747491,72.69,9,0
Vietnam,Dak Nong,2021/8/28,107.6886396,12.22799878,14126,98,0.97,1923.21,35.44,15.28,9,1.28,0.19962375,72.69,1,8
Vietnam,Dak Nong,2021/8/29,107.6886396,12.22799878,14029,98,0.97,1923.21,35.44,15.28,9,1.28,0.202494832,72.69,1,2
